"","baseMean","log2FoldChange","lfcSE","pvalue","padj","rownames"
"Misin05G312600.1",865.896425741836,-2.11086082270219,0.553909492793609,2.78988855631628e-06,0.000662137647451715,"Misin05G312600.1"
"Misin05G333500.1",1745.46724250367,3.18611521984625,0.99909842594896,1.0780272114127e-05,0.00197127352634212,"Misin05G333500.1"
"Misin05G352800.1",888.932105641866,1.98490495965966,0.611737996512486,1.08931276370843e-05,0.00198265963326999,"Misin05G352800.1"
"Misin05G361400.1",7.111702254885,3.24474757930693,2.95239171882593,0.000228406631822487,0.0224551227909425,"Misin05G361400.1"
"MisinT440000.1",761.588297757343,0.936160826847705,0.709491536219587,0.000623879498631776,0.0464889460425822,"MisinT440000.1"
"Misin10G002900.1",391.880434756865,-0.840653789580743,0.599348226079176,0.000606680762575334,0.0455856709675678,"Misin10G002900.1"
"Misin10G003000.1",66.2507240602848,-7.43803737936574,1.50575160192169,2.73241366518973e-08,1.21660153894295e-05,"Misin10G003000.1"
"Misin10G003100.1",240.079489286995,-5.80141889199168,0.700394334739479,5.60143958226167e-18,1.88610973433967e-14,"Misin10G003100.1"
"Misin10G003300.1",617.006017901176,-1.75350543068019,0.689477602343046,4.39057730958699e-05,0.0061122054923514,"Misin10G003300.1"
"Misin10G003800.1",447.22493410519,-1.39875522114795,0.58084613194961,6.24609711048171e-05,0.00808138869138403,"Misin10G003800.1"
"Misin10G003900.1",7.15367092793909,4.56130885416647,3.42126705497346,8.82591603644969e-05,0.0106137550549939,"Misin10G003900.1"
"Misin10G006800.1",565.661197227966,-1.23489925103038,0.489358032754513,5.72010298958675e-05,0.00753473223872826,"Misin10G006800.1"
"Misin10G007600.1",48.5487325961978,-1.5045436465022,0.818316916053412,0.00016630383145797,0.0177418196431646,"Misin10G007600.1"
"Misin10G020200.1",289.09657123406,-3.4131298001286,0.517368565354215,3.25064790691344e-12,3.98019672693095e-09,"Misin10G020200.1"
"Misin10G021500.1",206.954506299761,-1.37640089038369,0.721951906601759,0.000155574948397332,0.0167632006898125,"Misin10G021500.1"
"Misin10G023700.1",16.0504717290869,2.16690140430879,2.57601680614443,0.000580909378449593,0.0440175706947564,"Misin10G023700.1"
"Misin10G025400.1",16.6361514319716,-2.97176421888608,2.66351032842005,0.000264107259017524,0.0251391847695568,"Misin10G025400.1"
"Misin10G026500.1",154.086212535881,4.69811380904888,0.807930837334843,2.03778955132794e-10,1.59110017504047e-07,"Misin10G026500.1"
"Misin10G028900.1",122.620732826435,-2.8963233080482,1.88900575825687,0.000157060798497854,0.0168558775280316,"Misin10G028900.1"
"Misin10G031100.1",514.28105186097,0.872300226876555,0.572728837988483,0.000474442002369165,0.0388458402395726,"Misin10G031100.1"
"Misin10G032200.1",29.7584925376165,-1.29673857100121,0.933103449210997,0.000416582138696998,0.0355116498770582,"Misin10G032200.1"
"Misin10G033000.1",13.4134355422758,-2.50138457610666,1.61949369825303,0.000184855605369981,0.0190615992719979,"Misin10G033000.1"
"Misin10G033200.1",30.4148419414538,3.00150874535597,0.642798444935691,1.96251427748514e-07,6.73442399359949e-05,"Misin10G033200.1"
"Misin10G033300.1",44.3963921822483,2.58299090547973,0.801950542627099,1.1916624414154e-05,0.00214002713437516,"Misin10G033300.1"
"Misin10G034200.1",18.2664641449558,-3.0354064571327,2.78472017837478,0.000261169555930035,0.0249477124569692,"Misin10G034200.1"
"Misin10G034600.1",489.296534142013,2.4477318027693,0.761650486115523,1.22344295544688e-05,0.00218254931207617,"Misin10G034600.1"
"Misin10G036400.1",366.169342492165,0.821435640743743,0.240565408567865,1.9616052235403e-05,0.00321546919950046,"Misin10G036400.1"
"Misin10G036800.1",484.161157406334,0.815240754980887,0.559901680432405,0.000574959187955578,0.0436895997899954,"Misin10G036800.1"
"Misin10G037100.1",154.534722752474,5.42437985859405,0.805682447707061,6.17322584164705e-13,8.57854936793945e-10,"Misin10G037100.1"
"Misin10G038400.1",4620.98574908635,2.68648278636397,0.900676396228986,1.80535933347718e-05,0.00304901987746342,"Misin10G038400.1"
"Misin10G038800.1",115.504669119459,3.93692520121008,1.0641998853296,2.85092619180844e-06,0.000670714622636156,"Misin10G038800.1"
"Misin10G040400.1",61.4106177663382,3.48034334562405,0.538990147225301,7.65082912395664e-12,8.41200855210539e-09,"Misin10G040400.1"
"Misin10G040500.1",225.151186688209,4.01299981909029,0.46333795790207,1.959661532626e-19,8.94399028967856e-16,"Misin10G040500.1"
"Misin10G041800.1",72.347528171052,3.69927665799609,0.775245670877289,8.47359749670488e-08,3.28428104413651e-05,"Misin10G041800.1"
"Misin10G042200.1",221.096612492778,4.30522866052911,0.887967769056588,4.29849032842166e-08,1.89820628232555e-05,"Misin10G042200.1"
"Misin10G044100.1",1200.02249064423,-0.473760712961171,0.212938592961853,0.000153712647272274,0.0166493995049365,"Misin10G044100.1"
"Misin10G044700.1",130.501505129086,1.41078529712097,0.897208984889761,0.000280036282132725,0.0261926296873273,"Misin10G044700.1"
"Misin10G046100.1",102.550285993727,1.84471215361106,1.54853644805,0.000448859877756171,0.0376671743210494,"Misin10G046100.1"
"Misin10G046900.1",831.681547607983,-2.46285992901187,0.695577087172047,6.18317767307119e-06,0.00124298021319668,"Misin10G046900.1"
"Misin10G050400.1",110.49207041382,-2.67648559855345,0.598406594493548,4.36007233096949e-07,0.000131965672376956,"Misin10G050400.1"
"Misin10G052400.1",22.6365797601141,5.60697463203795,1.3295596234049,4.64217823788634e-07,0.000139719191377724,"Misin10G052400.1"
"Misin10G054100.1",185.842454206577,-1.38798162049817,0.847196857897368,0.000250781710666213,0.0241752262038361,"Misin10G054100.1"
"Misin10G060500.1",46.0823924389946,-6.7297548441629,1.81919769396499,1.53661962639868e-06,0.000398006646020332,"Misin10G060500.1"
"Misin10G064000.1",67.7108129770734,4.69163714832714,0.584876094597563,3.46216719674317e-17,9.81706619602833e-14,"Misin10G064000.1"
"Misin10G064700.1",114.760695683756,0.745400559407817,0.506427698525711,0.000622866371978263,0.0464777365517021,"Misin10G064700.1"
"Misin10G066100.1",388.622322626068,-2.19213717913572,0.674768724954852,1.12648908896091e-05,0.00204342086423464,"Misin10G066100.1"
"Misin10G066600.1",124.230095547118,-2.98773054553985,1.14670665191917,3.06674889699385e-05,0.00458947491182066,"Misin10G066600.1"
"Misin10G067800.1",144.111624014414,-1.94992636844097,1.27529509878096,0.000243006371168481,0.0235044313226247,"Misin10G067800.1"
"Misin10G070600.1",63.6601402376433,0.97993051394546,0.760922752056635,0.00063246205812066,0.0469682342532498,"Misin10G070600.1"
"Misin10G071100.1",54.8834718992762,-6.32432611553366,1.85549444183507,2.99794050083111e-06,0.000696181226216706,"Misin10G071100.1"
"Misin10G073800.1",22.418868702463,-2.7891718649137,2.89732719120993,0.000338139649328483,0.0300182209615739,"Misin10G073800.1"
"Misin10G074500.1",207.141632563036,-1.42447602245353,0.548437290382194,4.32216548063434e-05,0.00606397565805144,"Misin10G074500.1"
"Misin10G078300.1",89.1774221544794,-2.60631041599477,0.460052198638176,1.66016326012961e-09,9.93792173772033e-07,"Misin10G078300.1"
"Misin10G080400.1",98.4057593750121,2.67445531655541,2.66260746660425,0.000353447567539263,0.0310636014701106,"Misin10G080400.1"
"Misin10G086500.1",359.428016052438,-1.65905651337028,0.36981901063723,1.43061910110499e-07,5.10427841536632e-05,"Misin10G086500.1"
"Misin10G088900.1",22.886779450083,-6.432308188471,1.9652447422918,3.69293664559365e-06,0.000815397384349827,"Misin10G088900.1"
"Misin10G092100.1",78.9739964893048,-2.88992105997505,0.595575269135088,9.38013701784606e-08,3.58407717614508e-05,"Misin10G092100.1"
"Misin10G092400.1",150.20594665574,2.06798457554545,0.518559242270615,1.58530762725986e-06,0.000408652863247008,"Misin10G092400.1"
"Misin10G098300.1",145.975245591735,8.39414016391663,1.3407315837636,1.87461744983259e-11,1.77184237034615e-08,"Misin10G098300.1"
"Misin10G099900.1",1850.80340321609,-3.14112951382242,0.719853436602261,5.87367313662721e-07,0.000173870406722962,"Misin10G099900.1"
"Misin10G100000.1",322.038856226437,-3.00377619625029,0.90939072841963,9.25324302723272e-06,0.00174307156675581,"Misin10G100000.1"
"Misin10G100100.1",406.813683110326,-2.56673381768758,0.819723973881225,1.41442020097199e-05,0.00247408728335604,"Misin10G100100.1"
"Misin10G100600.1",379.39061489334,-4.42229926345914,0.957786769128551,1.17793190442518e-07,4.37662630006253e-05,"Misin10G100600.1"
"Misin10G103700.1",40.4431378960341,1.48715911032699,0.929989545414948,0.000258088554984029,0.0247411403910401,"Misin10G103700.1"
"Misin10G103800.1",358.632863508084,-0.716592839742888,0.448115604284753,0.000526517199836157,0.0412898313554192,"Misin10G103800.1"
"Misin10G106600.1",231.535528986034,1.75445521906608,0.327254975579809,1.96681121492547e-09,1.1517603717838e-06,"Misin10G106600.1"
"Misin10G115000.1",201.683409807759,-0.962914431885618,0.666499059160632,0.000485152845398577,0.0391281580027669,"Misin10G115000.1"
"Misin10G115700.1",96.7817547304247,-8.30423106967631,1.50323333011464,1.32579901532651e-09,8.02555302817029e-07,"Misin10G115700.1"
"Misin10G151500.1",393.7257650649,-17.7646070079815,3.86589384041656,1.23586920728177e-10,1.02434543911239e-07,"Misin10G151500.1"
"Misin10G196200.1",1373.81173400143,-2.62492685028531,2.64961082068522,0.000369654331531674,0.032277353502867,"Misin10G196200.1"
"MisinT342100.1",334.336033713506,-0.967613170554946,0.285878791240499,1.63111080891234e-05,0.00278971729619531,"MisinT342100.1"
"Misin17G000500.1",2000.1747861363,-1.01261759234206,0.197008063450952,2.5296401825045e-08,1.14524676329773e-05,"Misin17G000500.1"
